timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-07-29T00:00:00.000Z";"2024-08-04T23:59:59.999Z";"2024-07-29T09:18:00.000Z";"2024-08-04T16:34:00.000Z";"2781";0.00072956374189;0.00085569684864;0.0005552003071;0.0005552003071;124508.3;0;"2024-08-04T23:59:59.999Z"
"2024-07-22T00:00:00.000Z";"2024-07-28T23:59:59.999Z";"2024-07-22T00:39:00.000Z";"2024-07-25T23:50:00.000Z";"2781";0.00117676729547;0.00117676729547;0.00070060401677;0.00072956374189;105378.8;0;"2024-07-28T23:59:59.999Z"
"2024-07-15T00:00:00.000Z";"2024-07-21T23:59:59.999Z";"2024-07-21T20:53:00.000Z";"2024-07-15T00:00:00.000Z";"2781";0.00056163470272;0.00126981247054;0.00056163470272;0.00117676729547;112556.62;0;"2024-07-21T23:59:59.999Z"
"2024-07-08T00:00:00.000Z";"2024-07-14T23:59:59.999Z";"2024-07-10T04:52:00.000Z";"2024-07-08T02:13:00.000Z";"2781";0.00048698208864;0.00057519788006;0.0004742543637;0.00056163470272;28792.78;0;"2024-07-14T23:59:59.999Z"
"2024-07-01T00:00:00.000Z";"2024-07-07T23:59:59.999Z";"2024-07-02T13:21:00.000Z";"2024-07-07T23:59:00.000Z";"2781";0.00068634546317;0.00084611548603;0.00048698208864;0.00048698208864;54597.24;0;"2024-07-07T23:59:59.999Z"
"2024-06-24T00:00:00.000Z";"2024-06-30T23:59:59.999Z";"2024-06-24T00:00:00.000Z";"2024-06-27T10:56:00.000Z";"2781";0.00077655538663;0.00077655538663;0.00060125047915;0.00068634546317;73806.01;0;"2024-06-30T23:59:59.999Z"
"2024-06-17T00:00:00.000Z";"2024-06-23T23:59:59.999Z";"2024-06-17T00:18:00.000Z";"2024-06-21T13:50:00.000Z";"2781";0.00101181517055;0.00101569702012;0.00059540923293;0.00077655538663;118004.28;0;"2024-06-23T23:59:59.999Z"
"2024-06-10T00:00:00.000Z";"2024-06-16T23:59:59.999Z";"2024-06-12T12:04:00.000Z";"2024-06-11T14:32:00.000Z";"2781";0.00101137029769;0.00144134846507;0.00077402351348;0.00101181517055;390743.61;0;"2024-06-16T23:59:59.999Z"
"2024-06-03T00:00:00.000Z";"2024-06-09T23:59:59.999Z";"2024-06-05T09:30:00.000Z";"2024-06-03T01:49:00.000Z";"2781";0.00048868371255;0.00213441463368;0.00045592847759;0.00101137029769;566071.04;0;"2024-06-09T23:59:59.999Z"
"2024-05-27T00:00:00.000Z";"2024-06-02T23:59:59.999Z";"2024-05-29T02:54:00.000Z";"2024-06-02T22:42:00.000Z";"2781";0.00053709707583;0.00219376759617;0.00046706476679;0.00048868371255;958895.53;0;"2024-06-02T23:59:59.999Z"
"2024-05-20T00:00:00.000Z";"2024-05-26T23:59:59.999Z";"2024-05-24T13:39:00.000Z";"2024-05-20T02:58:00.000Z";"2781";0.00021725864198;0.00079374444368;0.00021515459574;0.00053709707583;268733.86;0;"2024-05-26T23:59:59.999Z"
"2024-05-13T00:00:00.000Z";"2024-05-19T23:59:59.999Z";"2024-05-13T09:58:00.000Z";"2024-05-17T04:58:00.000Z";"2781";0.00022306436377;0.00022822630836;0.00020165776619;0.00021725864198;9972.19;0;"2024-05-19T23:59:59.999Z"
"2024-05-06T00:00:00.000Z";"2024-05-12T23:59:59.999Z";"2024-05-06T09:49:00.000Z";"2024-05-07T23:46:00.000Z";"2781";0.00024627994504;0.00025364599425;0.00022044434874;0.00022306436377;5747.1;0;"2024-05-12T23:59:59.999Z"
"2024-04-29T00:00:00.000Z";"2024-05-05T23:59:59.999Z";"2024-04-29T00:47:00.000Z";"2024-05-01T14:47:00.000Z";"2781";0.00027725098224;0.00027725098224;0.00022969943264;0.00024627994504;11529.25;0;"2024-05-05T23:59:59.999Z"
"2024-04-22T00:00:00.000Z";"2024-04-28T23:59:59.999Z";"2024-04-25T17:08:00.000Z";"2024-04-25T12:52:00.000Z";"2781";0.00021974499932;0.00043098488241;0.000191728485;0.00027725098224;91276.43;0;"2024-04-28T23:59:59.999Z"
"2024-04-15T00:00:00.000Z";"2024-04-21T23:59:59.999Z";"2024-04-15T07:01:00.000Z";"2024-04-20T01:41:00.000Z";"2781";0.00023896955278;0.00024946619675;0.00017986271255;0.00021974499932;18594.45;0;"2024-04-21T23:59:59.999Z"
"2024-04-08T00:00:00.000Z";"2024-04-14T23:59:59.999Z";"2024-04-11T08:38:00.000Z";"2024-04-14T03:54:00.000Z";"2781";0.00028993303637;0.00033105673575;0.00023726139794;0.00023896955278;23616.8;0;"2024-04-14T23:59:59.999Z"
"2024-04-01T00:00:00.000Z";"2024-04-07T23:59:59.999Z";"2024-04-06T09:58:00.000Z";"2024-04-01T00:29:00.000Z";"2781";0.00016577506606;0.00032345928366;0.00016577506606;0.00028993303637;80405.83;0;"2024-04-07T23:59:59.999Z"
"2024-03-25T00:00:00.000Z";"2024-03-31T23:59:59.999Z";"2024-03-25T00:35:00.000Z";"2024-03-29T16:31:00.000Z";"2781";0.00023647620166;0.00023647620166;0.00016556125391;0.00016577506606;19405.72;0;"2024-03-31T23:59:59.999Z"
"2024-03-18T00:00:00.000Z";"2024-03-24T23:59:59.999Z";"2024-03-18T00:34:00.000Z";"2024-03-24T03:56:00.000Z";"2781";0.00033123560452;0.00033242358007;0.00021795598922;0.00023647620166;29325.69;0;"2024-03-24T23:59:59.999Z"
"2024-03-11T00:00:00.000Z";"2024-03-17T23:59:59.999Z";"2024-03-14T09:58:00.000Z";"2024-03-17T07:49:00.000Z";"2781";0.00050108922412;0.00064824863154;0.00032454088416;0.00033123560452;142447.64;0;"2024-03-17T23:59:59.999Z"
"2024-03-04T00:00:00.000Z";"2024-03-10T23:59:59.999Z";"2024-03-04T07:16:00.000Z";"2024-03-06T03:51:00.000Z";"2781";0.00077043551104;0.00090504915445;0.00034467544438;0.00050108922412;240367.65;0;"2024-03-10T23:59:59.999Z"
"2024-02-26T00:00:00.000Z";"2024-03-03T23:59:59.999Z";"2024-03-03T11:07:00.000Z";"2024-02-26T03:50:00.000Z";"2781";0.0002176518732;0.00111022667317;0.00021499540671;0.00077043551104;376214.84;0;"2024-03-03T23:59:59.999Z"
"2024-02-19T00:00:00.000Z";"2024-02-25T23:59:59.999Z";"2024-02-19T20:02:00.000Z";"2024-02-24T00:06:00.000Z";"2781";0.00024154493243;0.00035845426474;0.00019299932873;0.0002176518732;79889.56;0;"2024-02-25T23:59:59.999Z"
"2024-02-12T00:00:00.000Z";"2024-02-18T23:59:59.999Z";"2024-02-18T23:20:00.000Z";"2024-02-12T05:59:00.000Z";"2781";0.00013758768835;0.00024154493243;0.0001368631529;0.00024154493243;67391.57;0;"2024-02-18T23:59:59.999Z"
"2024-02-05T00:00:00.000Z";"2024-02-11T23:59:59.999Z";"2024-02-11T12:50:00.000Z";"2024-02-06T12:45:00.000Z";"2781";0.0001326797524;0.0001397078107;0.00012923434558;0.00013758768835;2856.76;0;"2024-02-11T23:59:59.999Z"
"2024-01-29T00:00:00.000Z";"2024-02-04T23:59:59.999Z";"2024-02-01T06:10:00.000Z";"2024-01-30T01:06:00.000Z";"2781";0.00012676030896;0.00013683213893;0.00012506000558;0.0001326797524;4403.8;0;"2024-02-04T23:59:59.999Z"
"2024-01-22T00:00:00.000Z";"2024-01-28T23:59:59.999Z";"2024-01-25T20:24:00.000Z";"2024-01-23T14:21:00.000Z";"2781";0.00012661853248;0.00013279450843;0.00010984616165;0.00012676030896;7901.5;0;"2024-01-28T23:59:59.999Z"
"2024-01-15T00:00:00.000Z";"2024-01-21T23:59:59.999Z";"2024-01-17T15:53:00.000Z";"2024-01-16T00:33:00.000Z";"2781";0.00014991115721;0.00028866340923;0.00011509818633;0.00012661853248;76122.42;0;"2024-01-21T23:59:59.999Z"
"2024-01-08T00:00:00.000Z";"2024-01-14T23:59:59.999Z";"2024-01-11T22:00:00.000Z";"2024-01-08T00:00:00.000Z";"2781";0.00012397634686;0.00018449465903;0.00012397634686;0.00014991115721;12455.19;0;"2024-01-14T23:59:59.999Z"
"2024-01-01T00:00:00.000Z";"2024-01-07T23:59:59.999Z";"2024-01-03T10:51:00.000Z";"2024-01-07T22:30:00.000Z";"2781";0.00012473157525;0.00014718289947;0.00012397634686;0.00012397634686;6985.62;0;"2024-01-07T23:59:59.999Z"
"2023-12-25T00:00:00.000Z";"2023-12-31T23:59:59.999Z";"2023-12-27T20:21:00.000Z";"2023-12-31T23:15:00.000Z";"2781";0.0001533864792;0.00016066802241;0.00012473157525;0.00012473157525;9453.99;0;"2023-12-31T23:59:59.999Z"
"2023-12-18T00:00:00.000Z";"2023-12-24T23:59:59.999Z";"2023-12-19T08:21:00.000Z";"2023-12-24T22:52:00.000Z";"2781";0.00017498587093;0.00019315317201;0.00015243163314;0.00015343967083;11260.79;0;"2023-12-24T23:59:59.999Z"
"2023-12-11T00:00:00.000Z";"2023-12-17T23:59:59.999Z";"2023-12-12T14:37:00.000Z";"2023-12-11T19:43:00.000Z";"2781";0.00018404473688;0.00021945628031;0.00016154466635;0.00017497548511;21248.89;0;"2023-12-17T23:59:59.999Z"
"2023-12-04T00:00:00.000Z";"2023-12-10T23:59:59.999Z";"2023-12-08T18:29:00.000Z";"2023-12-04T15:42:00.000Z";"2781";0.00015523275306;0.00038870169312;0.00014583408474;0.00018403641178;113726.73;0;"2023-12-10T23:59:59.999Z"
"2023-11-27T00:00:00.000Z";"2023-12-03T23:59:59.999Z";"2023-12-03T01:46:00.000Z";"2023-11-30T14:08:00.000Z";"2781";0.00013882416844;0.00016145835031;0.00011729750836;0.00015511144391;12478.53;0;"2023-12-03T23:59:59.999Z"
"2023-11-20T00:00:00.000Z";"2023-11-26T23:59:59.999Z";"2023-11-24T15:45:00.000Z";"2023-11-22T00:01:00.000Z";"2781";0.00013753677655;0.00014683845408;0.00012911191988;0.00013880134264;4900.07;0;"2023-11-26T23:59:59.999Z"
"2023-11-13T00:00:00.000Z";"2023-11-19T23:59:59.999Z";"2023-11-13T16:27:00.000Z";"2023-11-18T08:29:00.000Z";"2781";0.00018462450325;0.00019263265657;0.0001285396659;0.00013756476397;15437.57;0;"2023-11-19T23:59:59.999Z"
"2023-11-06T00:00:00.000Z";"2023-11-12T23:59:59.999Z";"2023-11-09T23:54:00.000Z";"2023-11-08T08:15:00.000Z";"2781";0.00016252489138;0.00018741510594;0.00010971409645;0.00018458688386;29470.96;0;"2023-11-12T23:59:59.999Z"
"2023-10-30T00:00:00.000Z";"2023-11-05T23:59:59.999Z";"2023-11-02T13:53:00.000Z";"2023-11-01T16:08:00.000Z";"2781";0.00015510576461;0.00017100851605;0.00012761014586;0.00016255564135;13116.62;0;"2023-11-05T23:59:59.999Z"
"2023-10-23T00:00:00.000Z";"2023-10-29T23:59:59.999Z";"2023-10-23T23:37:00.000Z";"2023-10-23T01:06:00.000Z";"2781";0.00008831436082;0.00052944186318;0.000088115961;0.00015509767528;242185.36;0;"2023-10-29T23:59:59.999Z"
"2023-10-16T00:00:00.000Z";"2023-10-22T23:59:59.999Z";"2023-10-22T23:01:00.000Z";"2023-10-16T00:49:00.000Z";"2781";0.00007771452197;0.00008780191173;0.00007754801263;0.00008761912223;2440.81;0;"2023-10-22T23:59:59.999Z"
"2023-10-09T00:00:00.000Z";"2023-10-15T23:59:59.999Z";"2023-10-09T00:01:00.000Z";"2023-10-15T23:10:00.000Z";"2781";0.00008307978406;0.0000830815414;0.00007755697787;0.0000776971017;1619.22;0;"2023-10-15T23:59:59.999Z"
"2023-10-02T00:00:00.000Z";"2023-10-08T23:59:59.999Z";"2023-10-03T17:35:00.000Z";"2023-10-08T11:58:00.000Z";"2781";0.00012347896027;0.00012524957117;0.00008234374036;0.00008307753905;16374.43;0;"2023-10-08T23:59:59.999Z"
"2023-09-25T00:00:00.000Z";"2023-10-01T23:59:59.999Z";"2023-09-25T00:03:00.000Z";"2023-09-29T18:17:00.000Z";"2781";0.00012399239828;0.00012401178724;0.00011510446624;0.00012348400763;2289.9;0;"2023-10-01T23:59:59.999Z"
"2023-09-18T00:00:00.000Z";"2023-09-24T23:59:59.999Z";"2023-09-19T09:43:00.000Z";"2023-09-18T02:22:00.000Z";"2781";0.00012194501427;0.00013982732278;0.0001215436719;0.00012400619582;5417.02;0;"2023-09-24T23:59:59.999Z"
"2023-09-11T00:00:00.000Z";"2023-09-17T23:59:59.999Z";"2023-09-15T16:56:00.000Z";"2023-09-13T20:05:00.000Z";"2781";0.00012346928731;0.00012479823743;0.00011321645701;0.00012195257576;5972.49;0;"2023-09-17T23:59:59.999Z"
"2023-09-04T00:00:00.000Z";"2023-09-10T23:59:59.999Z";"2023-09-08T00:59:00.000Z";"2023-09-04T15:13:00.000Z";"2781";0.00009796038374;0.00013250354371;0.00009620563248;0.00012346924037;12303.91;0;"2023-09-10T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-09-03T23:59:59.999Z";"2023-08-29T19:46:00.000Z";"2023-09-03T17:43:00.000Z";"2781";0.00010637636194;0.00010965442604;0.00009639400025;0.0000979564035;2073.07;0;"2023-09-03T23:59:59.999Z"
"2023-08-21T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-24T21:46:00.000Z";"2023-08-26T19:30:00.000Z";"2781";0.00011471589707;0.00011799208887;0.00010387066433;0.00010638470606;6928.7;0;"2023-08-27T23:59:59.999Z"
"2023-08-14T00:00:00.000Z";"2023-08-20T23:59:59.999Z";"2023-08-15T08:54:00.000Z";"2023-08-19T07:22:00.000Z";"2781";0.00013768219049;0.00014751757537;0.00011366086914;0.00011471589707;4053.52;0;"2023-08-20T23:59:59.999Z"
"2023-08-07T00:00:00.000Z";"2023-08-13T23:59:59.999Z";"2023-08-07T05:43:00.000Z";"2023-08-13T22:43:00.000Z";"2781";0.00015809404593;0.00015950014149;0.000137469195;0.00013769778271;5484.93;0;"2023-08-13T23:59:59.999Z"
"2023-07-31T00:00:00.000Z";"2023-08-06T23:59:59.999Z";"2023-08-01T20:09:00.000Z";"2023-08-06T14:11:00.000Z";"2781";0.00017586539049;0.00020638657627;0.00015766226965;0.0001579707101;11736.02;0;"2023-08-06T23:59:59.999Z"
"2023-07-24T00:00:00.000Z";"2023-07-30T23:59:59.999Z";"2023-07-24T00:26:00.000Z";"2023-07-24T15:55:00.000Z";"2781";0.00021275986029;0.00021307888331;0.00016880057222;0.00017591119468;19199.29;0;"2023-07-30T23:59:59.999Z"
"2023-07-17T00:00:00.000Z";"2023-07-23T23:59:59.999Z";"2023-07-19T06:01:00.000Z";"2023-07-23T09:52:00.000Z";"2781";0.00023838811965;0.00030338913898;0.00016097226401;0.0002128700563;76123.09;0;"2023-07-23T23:59:59.999Z"
"2023-07-10T00:00:00.000Z";"2023-07-16T23:59:59.999Z";"2023-07-14T12:31:00.000Z";"2023-07-10T17:40:00.000Z";"2781";0.00028970990479;0.00035847859207;0.00019289975646;0.00023848650964;141909.68;0;"2023-07-16T23:59:59.999Z"
"2023-07-03T00:00:00.000Z";"2023-07-09T23:59:59.999Z";"2023-07-08T01:11:00.000Z";"2023-07-07T03:28:00.000Z";"2781";0.00023315995786;0.00052502037173;0.00020140235079;0.00028970252801;519062.52;0;"2023-07-09T23:59:59.999Z"
"2023-06-26T00:00:00.000Z";"2023-07-02T23:59:59.999Z";"2023-06-29T21:31:00.000Z";"2023-06-28T20:17:00.000Z";"2781";0.00024211916967;0.00035853422205;0.00018843773754;0.00023313519658;78800.19;0;"2023-07-02T23:59:59.999Z"
"2023-06-19T00:00:00.000Z";"2023-06-25T23:59:59.999Z";"2023-06-21T19:45:00.000Z";"2023-06-19T00:57:00.000Z";"2781";0.00020341102519;0.00081453503437;0.00020319594874;0.00024212777944;330003.45;0;"2023-06-25T23:59:59.999Z"
"2023-06-12T00:00:00.000Z";"2023-06-18T23:59:59.999Z";"2023-06-18T19:47:00.000Z";"2023-06-13T01:07:00.000Z";"2781";0.00010273215972;0.00020591907565;0.00009838717326;0.00020341102519;24482.37;0;"2023-06-18T23:59:59.999Z"
"2023-06-05T00:00:00.000Z";"2023-06-11T23:59:59.999Z";"2023-06-05T00:29:00.000Z";"2023-06-10T08:07:00.000Z";"2781";0.0001482498924;0.0001482626375;0.00009971997496;0.00010269939288;6108.18;0;"2023-06-11T23:59:59.999Z"
"2023-05-29T00:00:00.000Z";"2023-06-04T23:59:59.999Z";"2023-05-29T00:48:00.000Z";"2023-06-02T14:01:00.000Z";"2781";0.00019632835205;0.00020203004543;0.00014525432492;0.00014823209896;24964.42;0;"2023-06-04T23:59:59.999Z"
"2023-05-22T00:00:00.000Z";"2023-05-28T23:59:59.999Z";"2023-05-25T09:26:00.000Z";"2023-05-27T00:34:00.000Z";"2781";0.00017311354612;0.00019762898462;0.0001494210337;0.00019634686285;34605.11;0;"2023-05-28T23:59:59.999Z"
"2023-05-15T00:00:00.000Z";"2023-05-21T23:59:59.999Z";"2023-05-15T03:32:00.000Z";"2023-05-20T03:45:00.000Z";"2781";0.00042072933827;0.0004283356213;0.00016379442268;0.00017312545302;104697.19;0;"2023-05-21T23:59:59.999Z"
"2023-05-08T00:00:00.000Z";"2023-05-14T23:59:59.999Z";"2023-05-08T01:06:00.000Z";"2023-05-11T20:06:00.000Z";"2781";0.00183702125626;0.00218457438669;0.00022462454428;0.00042090840294;972078.85;0;"2023-05-14T23:59:59.999Z"
"2023-05-01T00:00:00.000Z";"2023-05-07T23:59:59.999Z";"2023-05-01T15:26:00.000Z";"2023-05-04T04:14:00.000Z";"2781";0.00358354479502;0.00632006575625;0.00101686377491;0.00183702125659;10786626.54;0;"2023-05-07T23:59:59.999Z"
